customerID,Contract,PaymentMethod,tenure,MonthlyCharges,TotalCharges,Churn,actual_churn,predicted_churn,churn_probability,tenure_group,risk_segment
8400-WZICQ,Month-to-month,Electronic check,55,55.7,3131.8,No,0,0,0.12616953,49+ months,Low Risk
5382-SOYZL,Month-to-month,Electronic check,22,95.1,2162.6,No,0,1,0.681462,13-24 months,Medium Risk
1989-PRJHP,Month-to-month,Electronic check,27,75.5,1893.95,Yes,1,1,0.47937062,25-48 months,Medium Risk
4154-AQUGT,Month-to-month,Bank transfer (automatic),13,89.05,1169.35,Yes,1,1,0.44663712,13-24 months,Medium Risk
0980-FEXWF,One year,Mailed check,26,50.35,1285.8,No,0,0,0.06599957,25-48 months,Low Risk
5845-BZZIB,Two year,Mailed check,35,20.1,655.3,No,0,0,0.015208662,25-48 months,Low Risk
4840-ORQXB,Month-to-month,Electronic check,56,104.75,5841.35,No,0,1,0.39492485,49+ months,Medium Risk
0295-PPHDO,Month-to-month,Electronic check,1,95.45,95.45,Yes,1,1,0.8705391,0-12 months,High Risk
8775-ERLNB,Month-to-month,Electronic check,1,74.3,74.3,No,0,1,0.787045,0-12 months,High Risk
0376-YMCJC,Month-to-month,Electronic check,23,90.6,1943.2,Yes,1,1,0.47357735,13-24 months,Medium Risk
7410-YTJIK,Month-to-month,Mailed check,7,75.45,480.75,Yes,1,1,0.5347527,0-12 months,Medium Risk
9927-DSWDF,Month-to-month,Electronic check,22,104.6,2180.55,No,0,1,0.48184666,13-24 months,Medium Risk
6681-ZSEXG,Two year,Credit card (automatic),56,59.5,3389.25,No,0,0,0.039991714,49+ months,Low Risk
5702-KVQRD,Two year,Electronic check,71,82.55,5832.65,No,0,0,0.031197075,49+ months,Low Risk
8711-LOBKY,Two year,Mailed check,59,19.85,1188.25,No,0,0,0.014803061,49+ months,Low Risk
9692-TUSXH,Month-to-month,Electronic check,18,96.05,1740.7,Yes,1,1,0.57456535,13-24 months,Medium Risk
4012-YCFAI,Two year,Mailed check,60,61.35,3766.2,No,0,0,0.014205855,49+ months,Low Risk
8455-HIRAQ,Month-to-month,Mailed check,8,44.45,369.3,No,0,0,0.24086043,0-12 months,Low Risk
7853-WNZSY,Month-to-month,Credit card (automatic),1,19.75,19.75,No,0,1,0.32145864,0-12 months,Medium Risk
0390-DCFDQ,Month-to-month,Mailed check,1,70.45,70.45,Yes,1,1,0.7810475,0-12 months,High Risk
6421-SZVEM,One year,Bank transfer (automatic),28,82.85,2320.8,No,0,0,0.09690583,25-48 months,Low Risk
3094-JOJAI,Month-to-month,Mailed check,18,74.15,1387.0,No,0,0,0.3075052,13-24 months,Medium Risk
4873-ILOLJ,Month-to-month,Electronic check,24,90.35,2238.5,Yes,1,1,0.5536501,13-24 months,Medium Risk
8181-YHCMF,Two year,Credit card (automatic),68,60.3,4109.0,No,0,0,0.02769291,49+ months,Low Risk
3324-OIRTO,One year,Bank transfer (automatic),71,104.65,7288.4,No,0,0,0.13789453,49+ months,Low Risk
9135-HSWOC,Two year,Bank transfer (automatic),64,19.7,1274.05,No,0,0,0.01427633,49+ months,Low Risk
2272-WUSPA,Two year,Electronic check,72,110.75,7751.7,No,0,0,0.059101913,49+ months,Low Risk
4627-MIHJH,Two year,Credit card (automatic),69,110.25,7467.55,No,0,0,0.1307846,49+ months,Low Risk
3896-RCYYE,Month-to-month,Credit card (automatic),67,53.4,3579.15,No,0,0,0.15170033,49+ months,Low Risk
6729-GDNGC,Month-to-month,Bank transfer (automatic),20,80.7,1614.2,No,0,1,0.32205597,13-24 months,Medium Risk
9945-PSVIP,Two year,Mailed check,25,18.7,383.65,No,0,0,0.014440922,25-48 months,Low Risk
4137-JOPHL,Two year,Bank transfer (automatic),50,89.7,4304.5,No,0,0,0.04035822,49+ months,Low Risk
2720-FVBQP,Month-to-month,Credit card (automatic),6,48.95,273.25,No,0,1,0.37164423,0-12 months,Medium Risk
7854-EKTJL,Month-to-month,Electronic check,2,19.6,35.85,Yes,1,0,0.24232161,0-12 months,Low Risk
1133-KXCGE,One year,Mailed check,18,20.1,407.05,No,0,0,0.037679143,13-24 months,Low Risk
6048-QBXKL,Month-to-month,Credit card (automatic),2,56.55,118.25,No,0,1,0.5391241,0-12 months,Medium Risk
6338-AVWCY,Month-to-month,Mailed check,3,40.15,130.75,Yes,1,1,0.4764802,0-12 months,Medium Risk
0013-MHZWF,Month-to-month,Credit card (automatic),9,69.4,571.45,No,0,0,0.25773224,0-12 months,Low Risk
9804-ICWBG,Month-to-month,Electronic check,1,69.9,69.9,Yes,1,1,0.7906641,0-12 months,High Risk
2368-GAKKQ,Two year,Bank transfer (automatic),70,113.65,7939.25,No,0,0,0.0633077,49+ months,Low Risk
4829-AUOAX,Month-to-month,Bank transfer (automatic),46,96.05,4399.5,Yes,1,1,0.37876657,25-48 months,Medium Risk
7876-BEUTG,Month-to-month,Mailed check,15,48.8,720.1,No,0,0,0.28896144,13-24 months,Low Risk
6349-JDHQP,Two year,Credit card (automatic),53,19.85,1049.6,No,0,0,0.015899153,49+ months,Low Risk
3063-QFSZL,Month-to-month,Electronic check,1,55.4,55.4,Yes,1,1,0.66139215,0-12 months,Medium Risk
9142-XMYJH,Month-to-month,Credit card (automatic),29,19.35,601.6,No,0,0,0.077664696,25-48 months,Low Risk
2609-IAICY,Month-to-month,Electronic check,1,77.15,77.15,Yes,1,1,0.82269573,0-12 months,High Risk
8626-PTQGE,Two year,Bank transfer (automatic),69,60.05,4176.7,No,0,0,0.01913851,49+ months,Low Risk
0230-UBYPQ,One year,Bank transfer (automatic),63,36.1,2298.9,No,0,0,0.04199263,49+ months,Low Risk
6814-ZPWFQ,One year,Bank transfer (automatic),51,25.0,1260.7,No,0,0,0.04274574,49+ months,Low Risk
5921-NGYRH,Month-to-month,Mailed check,64,73.55,4764.0,No,0,0,0.1907179,49+ months,Low Risk
7803-XOCCZ,Month-to-month,Bank transfer (automatic),52,84.05,4326.8,No,0,0,0.19500315,49+ months,Low Risk
1459-QNFQT,Two year,Bank transfer (automatic),70,59.5,4144.8,No,0,0,0.021917948,49+ months,Low Risk
3948-FVVRP,Month-to-month,Mailed check,9,54.8,452.8,No,0,0,0.1668149,0-12 months,Low Risk
0923-PNFUB,Month-to-month,Electronic check,3,83.75,247.25,Yes,1,1,0.61726385,0-12 months,Medium Risk
4654-ULTTN,Two year,Credit card (automatic),70,74.8,5315.8,No,0,0,0.026892444,49+ months,Low Risk
5628-FCGYG,Month-to-month,Electronic check,21,84.1,1737.45,No,0,1,0.59345543,13-24 months,Medium Risk
0506-LVNGN,Month-to-month,Credit card (automatic),5,75.55,349.65,Yes,1,1,0.6048667,0-12 months,Medium Risk
4329-YPDDQ,Month-to-month,Bank transfer (automatic),20,108.2,2203.7,No,0,1,0.42100173,13-24 months,Medium Risk
9866-OCCKE,Two year,Mailed check,72,109.75,8075.35,No,0,0,0.051883068,49+ months,Low Risk
0794-YVSGE,Two year,Bank transfer (automatic),72,20.3,1401.15,No,0,0,0.009401814,49+ months,Low Risk
4342-HENTK,Month-to-month,Electronic check,2,70.65,142.35,Yes,1,1,0.6887468,0-12 months,Medium Risk
5934-TSSAU,Month-to-month,Credit card (automatic),23,75.3,1702.9,No,0,1,0.32342348,13-24 months,Medium Risk
9986-BONCE,Month-to-month,Bank transfer (automatic),4,20.95,85.5,Yes,1,0,0.13069329,0-12 months,Low Risk
5301-GAUUY,Month-to-month,Bank transfer (automatic),32,80.35,2596.15,Yes,1,1,0.35756183,25-48 months,Medium Risk
0725-CXOTM,One year,Credit card (automatic),36,89.65,3348.1,No,0,0,0.0747758,25-48 months,Low Risk
2843-CQMEG,Month-to-month,Mailed check,24,49.7,1218.25,No,0,0,0.18613614,13-24 months,Low Risk
5600-PDUJF,Month-to-month,Credit card (automatic),6,49.5,312.7,No,0,0,0.29579225,0-12 months,Low Risk
4500-HKANN,Two year,Mailed check,23,59.7,1414.2,No,0,0,0.029696563,13-24 months,Low Risk
1862-QRWPE,Two year,Bank transfer (automatic),48,20.65,1057.0,No,0,0,0.015274297,25-48 months,Low Risk
2155-AMQRX,Month-to-month,Credit card (automatic),28,54.9,1505.15,No,0,0,0.14658915,25-48 months,Low Risk
0823-HSCDJ,Month-to-month,Electronic check,52,49.15,2550.9,Yes,1,1,0.37905407,49+ months,Medium Risk
4090-KPJIP,Month-to-month,Electronic check,3,74.95,212.4,No,0,1,0.7248102,0-12 months,High Risk
2737-YNGYW,Month-to-month,Electronic check,2,80.55,184.1,Yes,1,1,0.648924,0-12 months,Medium Risk
5619-XZZKR,One year,Mailed check,4,19.95,68.2,No,0,0,0.046056524,0-12 months,Low Risk
6047-YHPVI,Month-to-month,Electronic check,5,69.7,316.9,Yes,1,1,0.66323507,0-12 months,Medium Risk
8375-DKEBR,Month-to-month,Electronic check,1,69.6,69.6,Yes,1,1,0.8322914,0-12 months,High Risk
7729-XBTWX,Two year,Mailed check,66,19.75,1344.5,No,0,0,0.01427633,49+ months,Low Risk
4983-CLMLV,Month-to-month,Credit card (automatic),52,102.7,5138.1,No,0,1,0.38878757,49+ months,Medium Risk
9227-LUNBG,Month-to-month,Electronic check,1,24.6,24.6,Yes,1,1,0.6355809,0-12 months,Medium Risk
2758-RNWXS,One year,Electronic check,35,89.2,3251.3,No,0,0,0.10339186,25-48 months,Low Risk
7055-HNEOJ,Month-to-month,Mailed check,3,55.8,154.55,No,0,1,0.3271684,0-12 months,Medium Risk
7134-MJPDY,One year,Credit card (automatic),66,102.85,6976.75,No,0,0,0.22978307,49+ months,Low Risk
4560-WQAQW,One year,Bank transfer (automatic),59,68.7,4070.95,No,0,0,0.0503209,49+ months,Low Risk
8532-UEFWH,Two year,Mailed check,52,25.75,1345.85,No,0,0,0.016656712,49+ months,Low Risk
8541-QVFKM,Month-to-month,Electronic check,8,73.5,632.2,No,0,1,0.6694889,0-12 months,Medium Risk
7129-ACFOG,Month-to-month,Electronic check,5,53.8,283.95,No,0,1,0.3949659,0-12 months,Medium Risk
2495-INZWQ,Month-to-month,Electronic check,4,44.55,174.3,Yes,1,1,0.65012294,0-12 months,Medium Risk
0263-FJTQO,Two year,Credit card (automatic),50,70.5,3486.65,No,0,0,0.021137733,49+ months,Low Risk
0181-RITDD,Two year,Mailed check,62,108.15,6825.65,No,0,0,0.083845,49+ months,Low Risk
8241-JUIQO,One year,Bank transfer (automatic),61,19.45,1336.35,No,0,0,0.033917427,49+ months,Low Risk
0913-XWSCN,Month-to-month,Bank transfer (automatic),55,85.5,4713.4,No,0,0,0.2546586,49+ months,Low Risk
2159-TURXX,Month-to-month,Credit card (automatic),5,20.05,95.55,No,0,0,0.12803589,0-12 months,Low Risk
6461-PPAXN,One year,Bank transfer (automatic),35,54.95,1916.0,No,0,0,0.044062536,25-48 months,Low Risk
1452-KIOVK,Month-to-month,Credit card (automatic),22,89.1,1949.4,No,0,1,0.4352977,13-24 months,Medium Risk
1139-WUOAH,Two year,Credit card (automatic),57,53.35,3090.05,No,0,0,0.046080675,49+ months,Low Risk
3207-OYBWH,Month-to-month,Bank transfer (automatic),57,95.25,5427.05,Yes,1,1,0.36336696,49+ months,Medium Risk
8347-GDTMP,Two year,Credit card (automatic),64,19.45,1225.65,No,0,0,0.016141623,49+ months,Low Risk
9909-DFRJA,One year,Bank transfer (automatic),26,95.85,2475.35,No,0,0,0.14054039,25-48 months,Low Risk
6383-ZTSIW,One year,Mailed check,39,99.1,3877.95,No,0,0,0.15011595,25-48 months,Low Risk
5438-QMDDL,Month-to-month,Mailed check,19,59.8,1130.85,No,0,0,0.20412129,13-24 months,Low Risk
8914-RBTSB,Month-to-month,Electronic check,31,93.8,3019.5,Yes,1,1,0.39936838,25-48 months,Medium Risk
6164-HXUGH,Month-to-month,Mailed check,6,19.85,119.3,No,0,0,0.10487194,0-12 months,Low Risk
6900-RBKER,Two year,Credit card (automatic),52,89.45,4577.75,No,0,0,0.07932263,49+ months,Low Risk
1492-QGCLU,Month-to-month,Electronic check,53,85.7,4616.1,No,0,0,0.1464141,49+ months,Low Risk
6664-FPDAC,One year,Electronic check,56,111.95,6418.9,Yes,1,0,0.26466304,49+ months,Low Risk
1088-AUUZZ,Two year,Credit card (automatic),56,75.85,4261.2,No,0,0,0.016510407,49+ months,Low Risk
6651-AZVTJ,Month-to-month,Electronic check,49,99.8,4872.45,Yes,1,1,0.4924743,49+ months,Medium Risk
8219-VYBVI,Two year,Mailed check,39,25.0,1004.35,No,0,0,0.016834792,25-48 months,Low Risk
0310-MVLET,Month-to-month,Electronic check,61,99.15,6010.05,Yes,1,1,0.33966592,49+ months,Medium Risk
7233-IOQNP,Month-to-month,Bank transfer (automatic),43,34.0,1505.35,No,0,0,0.108964145,25-48 months,Low Risk
7311-MQJCH,One year,Electronic check,5,19.55,99.6,No,0,0,0.058193564,0-12 months,Low Risk
9256-JTBNZ,Month-to-month,Bank transfer (automatic),11,20.3,246.3,No,0,0,0.10394604,0-12 months,Low Risk
8713-IGZSO,Month-to-month,Mailed check,2,24.85,62.0,No,0,0,0.15885484,0-12 months,Low Risk
6821-BUXUX,Month-to-month,Electronic check,13,96.65,1244.5,Yes,1,1,0.5786745,13-24 months,Medium Risk
9114-DPSIA,Two year,Credit card (automatic),72,81.0,5750.0,No,0,0,0.011161225,49+ months,Low Risk
4501-UYKBC,One year,Credit card (automatic),46,69.1,3255.35,No,0,0,0.11925393,25-48 months,Low Risk
2798-NYLMZ,Two year,Credit card (automatic),71,108.55,7616.0,No,0,0,0.09180385,49+ months,Low Risk
6711-VTNRE,Month-to-month,Electronic check,36,87.55,3078.1,Yes,1,1,0.31931663,25-48 months,Medium Risk
5966-EMAZU,One year,Mailed check,64,108.5,6880.85,No,0,0,0.20471713,49+ months,Low Risk
3627-FHKBK,Month-to-month,Mailed check,1,75.3,75.3,Yes,1,1,0.5914532,0-12 months,Medium Risk
7861-UVUFT,Month-to-month,Electronic check,15,84.3,1308.4,Yes,1,1,0.58625245,13-24 months,Medium Risk
9824-QCJPK,One year,Mailed check,36,20.0,666.75,No,0,0,0.03459016,25-48 months,Low Risk
7816-VGHTO,Two year,Mailed check,6,40.55,217.5,No,0,0,0.04179281,0-12 months,Low Risk
3794-NFNCH,Month-to-month,Mailed check,30,50.0,1474.9,No,0,0,0.15457444,25-48 months,Low Risk
3877-JRJIP,Month-to-month,Electronic check,1,59.85,59.85,Yes,1,1,0.70616406,0-12 months,High Risk
5228-EXCET,Month-to-month,Electronic check,13,80.85,1008.7,Yes,1,1,0.5961764,13-24 months,Medium Risk
6248-BSHKG,One year,Mailed check,61,20.4,1226.45,No,0,0,0.030060744,49+ months,Low Risk
8915-NNTRC,Two year,Credit card (automatic),72,107.7,7919.8,No,0,0,0.03432851,49+ months,Low Risk
3470-OBUET,Two year,Credit card (automatic),67,74.0,4868.4,No,0,0,0.018856168,49+ months,Low Risk
3229-USWAR,One year,Bank transfer (automatic),34,79.95,2727.3,No,0,0,0.08021971,25-48 months,Low Risk
1927-QEWMY,Two year,Credit card (automatic),72,20.5,1502.25,No,0,0,0.009581873,49+ months,Low Risk
6374-AFWOX,Two year,Mailed check,46,65.65,3047.15,No,0,0,0.01672512,25-48 months,Low Risk
7912-SYRQT,Month-to-month,Bank transfer (automatic),7,75.1,552.95,Yes,1,1,0.6037619,0-12 months,Medium Risk
2070-FNEXE,Month-to-month,Bank transfer (automatic),7,76.45,503.6,Yes,1,1,0.4087794,0-12 months,Medium Risk
5803-NQJZO,Two year,Bank transfer (automatic),72,67.8,4804.65,No,0,0,0.0125121325,49+ months,Low Risk
5651-YLPRD,Month-to-month,Electronic check,32,86.1,2723.75,No,0,1,0.46917784,25-48 months,Medium Risk
1271-UODNO,Two year,Credit card (automatic),39,53.85,2200.7,No,0,0,0.039368607,25-48 months,Low Risk
5014-WUQMG,One year,Electronic check,47,96.1,4391.45,No,0,0,0.13920057,25-48 months,Low Risk
5889-JTMUL,Month-to-month,Electronic check,50,95.05,4888.7,Yes,1,1,0.44238588,49+ months,Medium Risk
0788-DXBFY,One year,Electronic check,58,19.55,1108.8,No,0,0,0.0431433,49+ months,Low Risk
2669-QVCRG,Month-to-month,Credit card (automatic),41,81.3,3190.65,No,0,0,0.25308856,25-48 months,Low Risk
6630-UJZMY,Month-to-month,Electronic check,4,83.25,308.05,No,0,1,0.8023279,0-12 months,High Risk
5061-PBXFW,Month-to-month,Bank transfer (automatic),32,61.4,1864.65,No,0,0,0.090489596,25-48 months,Low Risk
2700-LUEVA,Month-to-month,Credit card (automatic),1,20.75,20.75,No,0,0,0.2751998,0-12 months,Low Risk
3865-ZFZIB,Two year,Mailed check,19,19.65,358.15,No,0,0,0.016878556,13-24 months,Low Risk
0471-ARVMX,One year,Electronic check,62,104.85,6312.9,No,0,0,0.24926619,49+ months,Low Risk
8985-OOPOS,One year,Credit card (automatic),1,74.1,74.1,No,0,0,0.1812936,0-12 months,Low Risk
0719-SYFRB,Month-to-month,Mailed check,12,61.65,713.75,Yes,1,0,0.17430656,0-12 months,Low Risk
0447-BEMNG,Month-to-month,Bank transfer (automatic),48,45.3,2145.0,Yes,1,0,0.14992844,25-48 months,Low Risk
5630-AHZIL,Month-to-month,Bank transfer (automatic),3,64.5,177.4,No,0,0,0.23225075,0-12 months,Low Risk
2190-BCXEC,Month-to-month,Credit card (automatic),40,78.85,3126.85,No,0,0,0.2819632,25-48 months,Low Risk
1559-DTODC,Month-to-month,Bank transfer (automatic),19,25.15,468.35,No,0,0,0.264322,13-24 months,Low Risk
3244-DCJWY,Month-to-month,Electronic check,1,70.25,70.25,Yes,1,1,0.77145433,0-12 months,High Risk
3967-VQOGC,Two year,Mailed check,67,24.9,1680.25,No,0,0,0.015006465,49+ months,Low Risk
0265-PSUAE,Month-to-month,Bank transfer (automatic),16,100.7,1522.7,No,0,1,0.42365134,13-24 months,Medium Risk
1622-HSHSF,Month-to-month,Mailed check,1,19.55,19.55,No,0,1,0.3419684,0-12 months,Medium Risk
9867-XOBQA,Two year,Mailed check,21,53.15,1183.2,No,0,0,0.022169912,13-24 months,Low Risk
6773-LQTVT,Month-to-month,Mailed check,29,35.65,1025.15,No,0,0,0.21577194,25-48 months,Low Risk
4332-MUOEZ,One year,Credit card (automatic),20,94.3,1818.3,No,0,0,0.119302526,13-24 months,Low Risk
0023-XUOPT,Month-to-month,Electronic check,13,94.1,1215.6,Yes,1,1,0.5392512,13-24 months,Medium Risk
6543-CPZMK,Month-to-month,Electronic check,9,29.95,248.95,Yes,1,1,0.40047863,0-12 months,Medium Risk
6418-HNFED,Two year,Credit card (automatic),51,83.25,4089.45,No,0,0,0.01974023,49+ months,Low Risk
1036-GUDCL,Month-to-month,Credit card (automatic),60,79.05,4663.4,No,0,0,0.10495017,49+ months,Low Risk
4818-QIUFN,Month-to-month,Electronic check,20,79.15,1520.9,Yes,1,1,0.46191183,13-24 months,Medium Risk
0778-NELLA,Month-to-month,Credit card (automatic),9,34.7,296.1,Yes,1,1,0.40299922,0-12 months,Medium Risk
7495-OOKFY,Month-to-month,Credit card (automatic),8,80.65,633.3,Yes,1,1,0.5939988,0-12 months,Medium Risk
4737-HOBAX,Two year,Credit card (automatic),63,79.8,5034.05,No,0,0,0.04751781,49+ months,Low Risk
7919-ZODZZ,One year,Mailed check,10,65.9,660.05,No,0,0,0.15390246,0-12 months,Low Risk
2988-PLAHS,One year,Electronic check,3,69.95,220.45,No,0,0,0.24964437,0-12 months,Low Risk
9067-SQTNS,One year,Bank transfer (automatic),44,20.6,926.0,No,0,0,0.03325554,25-48 months,Low Risk
6483-OATDN,Month-to-month,Credit card (automatic),8,51.3,411.6,No,0,0,0.2070313,0-12 months,Low Risk
5469-CTCWN,One year,Electronic check,61,106.0,6547.7,Yes,1,0,0.17902516,49+ months,Low Risk
3524-WQDSG,Month-to-month,Bank transfer (automatic),43,99.3,4209.95,No,0,1,0.4355293,25-48 months,Medium Risk
6968-URWQU,One year,Mailed check,43,56.35,2391.15,No,0,0,0.089429066,25-48 months,Low Risk
8601-QACRS,Month-to-month,Mailed check,5,50.6,249.95,Yes,1,1,0.44072092,0-12 months,Medium Risk
8690-UPCZI,One year,Bank transfer (automatic),29,69.05,1958.45,No,0,0,0.048104476,25-48 months,Low Risk
5331-RGMTT,Month-to-month,Credit card (automatic),54,99.05,5295.7,No,0,1,0.472124,49+ months,Medium Risk
1357-BIJKI,One year,Electronic check,50,98.25,4858.7,No,0,0,0.2783359,49+ months,Low Risk
2088-IEBAU,Two year,Electronic check,68,88.15,6148.45,No,0,0,0.029786017,49+ months,Low Risk
0679-IDSTG,Month-to-month,Electronic check,1,69.25,69.25,Yes,1,1,0.8318445,0-12 months,High Risk
6519-ZHPXP,Two year,Bank transfer (automatic),72,108.3,7679.65,No,0,0,0.032405194,49+ months,Low Risk
2101-RANCD,Month-to-month,Electronic check,55,73.1,4144.9,No,0,1,0.36529556,49+ months,Medium Risk
4029-HPFVY,Month-to-month,Mailed check,3,70.3,220.4,No,0,1,0.5998209,0-12 months,Medium Risk
1015-OWJKI,Month-to-month,Mailed check,1,19.05,19.05,No,0,0,0.2530797,0-12 months,Low Risk
8314-HTWVE,Two year,Mailed check,7,19.85,144.15,No,0,0,0.018846832,0-12 months,Low Risk
5357-TZHPP,Month-to-month,Credit card (automatic),9,84.4,732.5,Yes,1,1,0.7128394,0-12 months,High Risk
8727-XDPUD,Two year,Credit card (automatic),37,35.8,1316.9,No,0,0,0.056162838,25-48 months,Low Risk
9073-ZZIAY,Two year,Electronic check,62,86.1,5215.25,No,0,0,0.023646437,49+ months,Low Risk
5181-OABFK,Two year,Credit card (automatic),56,61.3,3346.8,No,0,0,0.023062099,49+ months,Low Risk
3812-LRZIR,Two year,Electronic check,27,24.5,761.95,No,0,0,0.029075311,25-48 months,Low Risk
5204-HMGYF,One year,Mailed check,49,87.2,4345.0,No,0,0,0.06508816,49+ months,Low Risk
9950-MTGYX,Two year,Credit card (automatic),28,20.3,487.95,No,0,0,0.015208662,25-48 months,Low Risk
3675-EQOZA,Month-to-month,Bank transfer (automatic),5,20.65,93.55,No,0,0,0.12803589,0-12 months,Low Risk
3646-ITDGM,Two year,Bank transfer (automatic),56,19.7,1051.9,No,0,0,0.015084987,49+ months,Low Risk
3913-FCUUW,Two year,Bank transfer (automatic),72,70.45,5165.7,No,0,0,0.01191029,49+ months,Low Risk
